"population" "brood_ID" "date" "hatch_date" "care_system"
"WFP" "WFP_2014_-8" 2014-05-14 2014-04-29 "biparental_care"
"WFP" "WFP_2014_-8" 2014-05-23 2014-04-29 "biparental_care"
"WFP" "WFP_2014_-8" 2014-05-27 2014-04-29 "biparental_care"
"MP" "MP_2014_-1" 2014-03-24 2014-02-18 "biparental_care"
"KIP" "KIP_2014_-22" 2014-05-05 2014-05-05 "male_care"
"MP" "MP_2014_302" 2014-05-16 2014-04-28 "biparental_care"
"WFP" "WFP_2014_303" 2014-05-28 2014-04-28 "biparental_care"
"KIP" "KIP_2014_-22" 2014-05-31 2014-05-05 "male_care"
"MP" "MP_2014_302" 2014-05-31 2014-04-28 "biparental_care"
"KIP" "KIP_2014_-22" 2014-05-16 2014-05-05 "male_care"
"KIP" "KIP_2014_-23" 2014-05-28 2014-05-05 "male_care"
"MP" "MP_2014_302" 2014-05-28 2014-04-28 "biparental_care"
"WFP" "WFP_2014_-302" 2014-03-26 2014-03-14 "biparental_care"
"KIP" "KIP_2014_311" 2014-03-31 2014-03-31 "female_care"
"KIP" "KIP_2014_316" 2014-04-02 2014-04-01 "male_care"
"WFP" "WFP_2014_-302" 2014-04-02 2014-03-14 "biparental_care"
"WFP" "WFP_2014_-302" 2014-04-09 2014-03-14 "biparental_care"
"KIP" "KIP_2014_315" 2014-04-15 2014-04-15 "male_care"
"WFP" "WFP_2014_302" 2014-04-17 2014-04-09 "biparental_care"
"KIP" "KIP_2014_315" 2014-04-17 2014-04-15 "male_care"
"WFP" "WFP_2014_-302" 2014-04-17 2014-03-14 "male_care"
"KIP" "KIP_2014_-120" 2014-04-25 2014-04-17 "male_care"
"KIP" "KIP_2014_-115" 2014-04-05 2014-04-04 "male_care"
"KIP" "KIP_2014_-112" 2014-04-09 2014-03-21 "male_care"
"KIP" "KIP_2014_-109" 2014-03-27 2014-03-15 "male_care"
"KIP" "KIP_2014_-109" 2014-04-05 2014-03-15 "male_care"
"KIP" "KIP_2014_-109" 2014-04-10 2014-03-15 "male_care"
"KIP" "KIP_2014_-109" 2014-04-12 2014-03-15 "male_care"
"KIP" "KIP_2014_-109" 2014-04-14 2014-03-15 "male_care"
"KIP" "KIP_2014_-109" 2014-04-19 2014-03-15 "male_care"
"KIP" "KIP_2014_120" 2014-04-08 2014-04-08 "male_care"
"KIP" "KIP_2014_120" 2014-04-12 2014-04-08 "male_care"
"KIP" "KIP_2014_120" 2014-04-15 2014-04-08 "male_care"
"MP" "MP_2014_-106" 2014-04-12 2014-04-08 "biparental_care"
"MP" "MP_2014_-106" 2014-04-15 2014-04-08 "biparental_care"
"MP" "MP_2014_-106" 2014-04-19 2014-04-08 "biparental_care"
"MP" "MP_2014_-106" 2014-04-25 2014-04-08 "biparental_care"
"MP" "MP_2014_-106" 2014-04-27 2014-04-08 "biparental_care"
"MP" "MP_2014_107" 2014-04-12 2014-04-12 "biparental_care"
"MP" "MP_2014_107" 2014-04-15 2014-04-12 "biparental_care"
"MP" "MP_2014_107" 2014-04-19 2014-04-12 "biparental_care"
"MP" "MP_2014_107" 2014-04-25 2014-04-12 "biparental_care"
"MP" "MP_2014_107" 2014-04-27 2014-04-12 "biparental_care"
"WFP" "WFP_2014_-109" 2014-04-25 2014-04-10 "biparental_care"
"WFP" "WFP_2014_108" 2014-04-12 2014-04-10 "biparental_care"
"WFP" "WFP_2014_108" 2014-04-14 2014-04-10 "biparental_care"
"WFP" "WFP_2014_108" 2014-04-19 2014-04-10 "biparental_care"
"WFP" "WFP_2014_108" 2014-04-25 2014-04-10 "biparental_care"
"WFP" "WFP_2014_110" 2014-04-08 2014-04-08 "biparental_care"
"WFP" "WFP_2014_112" 2014-05-08 2014-05-04 "biparental_care"
"KIP" "KIP_2014_-25" 2014-05-21 2014-05-19 "male_care"
"KIP" "KIP_2014_-26" 2014-05-21 2014-04-30 "male_care"
"KIP" "KIP_2014_-26" 2014-05-28 2014-04-30 "male_care"
"WFP" "WFP_2014_112" 2014-05-28 2014-05-04 "biparental_care"
"KIP" "KIP_2014_-27" 2014-05-31 2014-05-09 "male_care"
"KIP" "KIP_2014_-26" 2014-06-01 2014-04-30 "male_care"
"WFP" "WFP_2014_112" 2014-06-01 2014-05-04 "biparental_care"
"WFP" "WFP_2014_110" 2014-05-10 2014-04-08 "biparental_care"
"WFP" "WFP_2014_108" 2014-05-10 2014-04-10 "biparental_care"
"WFP" "WFP_2014_-109" 2014-05-10 2014-04-10 "biparental_care"
"MP" "MP_2014_107" 2014-05-10 2014-04-12 "biparental_care"
"WFP" "WFP_2014_112" 2014-05-21 2014-05-04 "biparental_care"
"MP" "MP_2014_-4" 2014-05-21 2014-04-21 "biparental_care"
"MP" "MP_2014_107" 2014-05-21 2014-04-12 "biparental_care"
"KIP" "KIP_2014_-112" 2014-03-29 2014-03-21 "male_care"
"KIP" "KIP_2014_-112" 2014-04-08 2014-03-21 "male_care"
"KIP" "KIP_2014_-10" 2014-04-04 2014-03-13 "male_care"
"KIP" "KIP_2014_323" 2014-05-02 2014-04-05 "male_care"
"KIP" "KIP_2014_320" 2014-05-02 2014-04-05 "male_care"
"KIP" "KIP_2014_-313" 2014-05-02 2014-04-08 "male_care"
"KIP" "KIP_2014_-302" 2014-04-03 2014-03-07 "female_care"
"KIP" "KIP_2014_-112" 2014-04-04 2014-03-21 "male_care"
"KIP" "KIP_2014_-304" 2014-04-04 2014-03-07 "male_care"
"KIP" "KIP_2014_-306" 2014-04-05 2014-03-24 "male_care"
"KIP" "KIP_2014_320" 2014-04-12 2014-04-05 "male_care"
"KIP" "KIP_2014_-112" 2014-04-12 2014-03-21 "male_care"
"KIP" "KIP_2014_-302" 2014-04-12 2014-03-07 "female_care"
"KIP" "KIP_2014_-312" 2014-04-12 2014-03-08 "female_care"
"KIP" "KIP_2014_323" 2014-04-12 2014-04-05 "male_care"
"KIP" "KIP_2014_-112" 2014-04-12 2014-03-21 "male_care"
"KIP" "KIP_2014_-302" 2014-04-14 2014-03-07 "female_care"
"KIP" "KIP_2014_-302" 2014-04-14 2014-03-07 "female_care"
"KIP" "KIP_2014_320" 2014-04-27 2014-04-05 "male_care"
"KIP" "KIP_2014_320" 2014-04-29 2014-04-05 "male_care"
"KIP" "KIP_2014_-19" 2014-04-23 2014-04-20 "male_care"
"KIP" "KIP_2014_-313" 2014-04-14 2014-04-08 "male_care"
"KIP" "KIP_2014_-313" 2014-04-27 2014-04-08 "male_care"
"KIP" "KIP_2014_-314" 2014-04-16 2014-04-16 "male_care"
"KIP" "KIP_2014_-18" 2014-04-27 2014-04-22 "male_care"
"KIP" "KIP_2014_-18" 2014-04-28 2014-04-22 "male_care"
"KIP" "KIP_2014_-310" 2014-04-08 2014-03-22 "male_care"
"KIP" "KIP_2014_-310" 2014-04-17 2014-03-22 "male_care"
"KIP" "KIP_2014_-124" 2014-04-30 2014-04-18 "male_care"
"KIP" "KIP_2014_-123" 2014-04-30 2014-03-31 "male_care"
"KIP" "KIP_2014_-121" 2014-04-28 2014-04-14 "male_care"
"KIP" "KIP_2014_-119" 2014-04-18 2014-04-14 "male_care"
"KIP" "KIP_2014_-118" 2014-04-16 2014-04-16 "male_care"
"KIP" "KIP_2014_-117" 2014-04-16 2014-04-15 "male_care"
"KIP" "KIP_2014_-116" 2014-04-09 2014-04-05 "male_care"
"MP" "MP_2014_4" 2014-04-24 2014-04-10 "biparental_care"
"MP" "MP_2015_400" 2015-04-11 2015-04-06 "biparental_care"
"MP" "MP_2015_400" 2015-04-15 2015-04-06 "biparental_care"
"MP" "MP_2015_400" 2015-04-16 2015-04-06 "biparental_care"
"MP" "MP_2015_400" 2015-04-18 2015-04-06 "biparental_care"
"MP" "MP_2015_400" 2015-04-23 2015-04-06 "female_care"
"MP" "MP_2015_400" 2015-04-27 2015-04-06 "biparental_care"
"MP" "MP_2015_301" 2015-04-09 2015-04-07 "biparental_care"
"MP" "MP_2015_301" 2015-04-20 2015-04-07 "biparental_care"
"MP" "MP_2015_101" 2015-04-15 2015-04-15 "biparental_care"
"MP" "MP_2015_101" 2015-04-22 2015-04-15 "biparental_care"
"MP" "MP_2015_101" 2015-04-23 2015-04-15 "biparental_care"
"MP" "MP_2015_101" 2015-04-28 2015-04-15 "biparental_care"
"MP" "MP_2015_101" 2015-04-30 2015-04-15 "biparental_care"
"KIP" "KIP_2015_108" 2015-04-22 2015-04-07 "biparental_care"
"KIP" "KIP_2015_108" 2015-04-22 2015-04-07 "biparental_care"
"KIP" "KIP_2015_123" 2015-04-21 2015-04-04 "female_care"
"KIP" "KIP_2015_123" 2015-04-23 2015-04-04 "male_care"
"MP" "MP_2015_103" 2015-04-27 2015-04-22 "biparental_care"
"MP" "MP_2015_103" 2015-04-29 2015-04-22 "biparental_care"
"MP" "MP_2015_103" 2015-04-30 2015-04-22 "biparental_care"
"KIP" "KIP_2015_132" 2015-04-23 2015-04-20 "female_care"
"KIP" "KIP_2015_132" 2015-04-29 2015-04-20 "female_care"
"MP" "MP_2015_-101" 2015-04-27 2015-04-27 "biparental_care"
"WFP" "WFP_2015_115" 2015-04-30 2015-04-28 "biparental_care"
"MP" "MP_2015_105" 2015-04-30 2015-04-30 "biparental_care"
"KIP" "KIP_2015_101" 2015-04-08 2015-04-08 "male_care"
"KIP" "KIP_2015_201" 2015-04-07 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-10 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-13 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-14 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-16 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-18 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-21 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-24 2015-04-07 "female_care"
"KIP" "KIP_2015_201" 2015-04-29 2015-04-07 "female_care"
"KIP" "KIP_2015_224" 2015-04-20 2015-04-20 "male_care"
"KIP" "KIP_2015_231" 2015-04-28 2015-04-28 "male_care"
"KIP" "KIP_2015_231" 2015-04-29 2015-04-28 "male_care"
"KIP" "KIP_2015_253" 2015-04-22 2015-04-22 "male_care"
"KIP" "KIP_2015_253" 2015-04-25 2015-04-22 "male_care"
"KIP" "KIP_2015_104" 2015-04-03 2015-03-31 "male_care"
"KIP" "KIP_2015_104" 2015-04-02 2015-03-31 "male_care"
"KIP" "KIP_2015_104" 2015-04-04 2015-03-31 "male_care"
"KIP" "KIP_2015_104" 2015-04-08 2015-03-31 "male_care"
"KIP" "KIP_2015_407" 2015-04-10 2015-04-10 "female_care"
"KIP" "KIP_2015_417" 2015-04-09 2015-04-09 "male_care"
"KIP" "KIP_2015_405" 2015-04-11 2015-04-11 "male_care"
"KIP" "KIP_2015_405" 2015-04-15 2015-04-11 "male_care"
"KIP" "KIP_2015_-401" 2015-04-14 2015-04-06 "male_care"
"KIP" "KIP_2015_-402" 2015-04-17 2015-04-16 "male_care"
"KIP" "KIP_2015_-402" 2015-04-18 2015-04-16 "male_care"
"KIP" "KIP_2015_-403" 2015-04-18 2015-04-15 "male_care"
"KIP" "KIP_2015_-402" 2015-04-20 2015-04-16 "male_care"
"KIP" "KIP_2015_-404" 2015-04-21 2015-04-17 "male_care"
"KIP" "KIP_2015_-501" 2015-04-23 2015-04-21 "male_care"
"KIP" "KIP_2015_-405" 2015-04-24 2015-04-17 "male_care"
"KIP" "KIP_2015_-406" 2015-04-25 2015-04-20 "male_care"
"KIP" "KIP_2015_456" 2015-04-25 2015-04-25 "male_care"
"KIP" "KIP_2015_-407" 2015-04-27 2015-04-13 "male_care"
"KIP" "KIP_2015_435" 2015-04-29 2015-04-29 "male_care"
"KIP" "KIP_2015_-1" 2015-04-22 2015-04-17 "male_care"
"KIP" "KIP_2015_-2" 2015-04-22 2015-04-07 "biparental_care"
"KIP" "KIP_2015_-3" 2015-04-24 2015-04-20 "male_care"
"KIP" "KIP_2015_-3" 2015-04-30 2015-04-20 "male_care"
"KIP" "KIP_2015_-4" 2015-05-06 2015-04-24 "female_care"
"KIP" "KIP_2015_-5" 2015-05-06 2015-04-13 "male_care"
"KIP" "KIP_2015_-4" 2015-05-07 2015-04-24 "female_care"
"KIP" "KIP_2015_-6" 2015-05-07 2015-04-12 "male_care"
"MP" "MP_2015_-1" 2015-05-07 2015-04-21 "biparental_care"
"KIP" "KIP_2015_-7" 2015-05-07 2015-04-21 "male_care"
"KIP" "KIP_2015_-7" 2015-05-08 2015-04-21 "male_care"
"KIP" "KIP_2015_405" 2015-05-08 2015-04-11 "male_care"
"WFP" "WFP_2015_412" 2015-05-08 2015-05-04 "biparental_care"
"KIP" "KIP_2015_-8" 2015-05-09 2015-04-29 "male_care"
"KIP" "KIP_2015_-9" 2015-05-11 2015-05-09 "male_care"
"KIP" "KIP_2015_636" 2015-05-12 2015-05-12 "male_care"
"KIP" "KIP_2015_254" 2015-05-12 2015-05-02 "male_care"
"KIP" "KIP_2015_603" 2015-05-13 2015-05-11 "male_care"
"WFP" "WFP_2015_605" 2015-05-13 2015-05-09 "biparental_care"
"KIP" "KIP_2015_694" 2015-05-14 2015-05-14 "male_care"
"KIP" "KIP_2015_-8" 2015-05-15 2015-04-29 "male_care"
"KIP" "KIP_2015_683" 2015-05-15 2015-05-15 "male_care"
"KIP" "KIP_2015_-10" 2015-05-15 2015-05-11 "male_care"
"KIP" "KIP_2015_-11" 2015-05-15 2015-04-17 "male_care"
"KIP" "KIP_2015_-12" 2015-05-15 2015-05-13 "male_care"
"KIP" "KIP_2015_-13" 2015-05-15 2015-05-12 "male_care"
"KIP" "KIP_2015_694" 2015-05-16 2015-05-14 "male_care"
"KIP" "KIP_2015_-14" 2015-05-16 2015-05-13 "male_care"
"KIP" "KIP_2015_653" 2015-05-16 2015-05-16 "male_care"
"KIP" "KIP_2015_697" 2015-05-17 2015-05-17 "male_care"
"KIP" "KIP_2015_672" 2015-05-18 2015-05-17 "male_care"
"KIP" "KIP_2015_511" 2015-05-18 2015-04-21 "male_care"
"KIP" "KIP_2015_629" 2015-05-19 2015-05-19 "male_care"
"KIP" "KIP_2015_656" 2015-05-19 2015-05-19 "male_care"
"KIP" "KIP_2015_658" 2015-05-19 2015-05-19 "female_care"
"KIP" "KIP_2015_-15" 2015-05-19 2015-05-17 "male_care"
"KIP" "KIP_2015_692" 2015-05-19 2015-05-18 "male_care"
"KIP" "KIP_2015_666" 2015-05-19 2015-05-19 "male_care"
"KIP" "KIP_2015_666" 2015-05-20 2015-05-19 "male_care"
"KIP" "KIP_2015_692" 2015-05-20 2015-05-18 "male_care"
"KIP" "KIP_2015_656" 2015-05-20 2015-05-19 "male_care"
"KIP" "KIP_2015_665" 2015-05-20 2015-05-20 "female_care"
"WFP" "WFP_2015_609" 2015-05-21 2015-05-21 "biparental_care"
"KIP" "KIP_2015_656" 2015-05-27 2015-05-19 "male_care"
"KIP" "KIP_2015_694" 2015-05-27 2015-05-14 "male_care"
"KIP" "KIP_2015_-21" 2015-05-27 2015-05-25 "male_care"
"KIP" "KIP_2015_703" 2015-05-27 2015-05-27 "female_care"
"KIP" "KIP_2015_667" 2015-05-27 2015-05-27 "female_care"
"KIP" "KIP_2015_-23" 2015-05-28 2015-05-26 "male_care"
"KIP" "KIP_2015_-24" 2015-05-28 2015-05-24 "male_care"
"KIP" "KIP_2015_-25" 2015-05-28 2015-05-22 "male_care"
"KIP" "KIP_2015_-26" 2015-05-28 2015-05-14 "male_care"
"KIP" "KIP_2015_-31" 2015-05-29 2015-05-28 "male_care"
"KIP" "KIP_2015_-32" 2015-05-29 2015-05-28 "male_care"
"KIP" "KIP_2015_-33" 2015-05-29 2015-05-21 "male_care"
"KIP" "KIP_2015_-34" 2015-05-29 2015-05-28 "male_care"
"KIP" "KIP_2015_-43" 2015-06-01 2015-05-15 "male_care"
"KIP" "KIP_2015_-46" 2015-06-01 2015-05-26 "male_care"
"KIP" "KIP_2015_-45" 2015-06-01 2015-05-27 "male_care"
"KIP" "KIP_2015_-44" 2015-06-01 2015-05-04 "male_care"
"KIP" "KIP_2015_694" 2015-06-07 2015-05-14 "male_care"
"KIP" "KIP_2015_703" 2015-06-07 2015-05-27 "male_care"
"WFP" "WFP_2015_609" 2015-06-07 2015-05-21 "biparental_care"
"KIP" "KIP_2015_694" 2015-06-09 2015-05-14 "male_care"
"WFP" "WFP_2015_605" 2015-06-09 2015-05-09 "biparental_care"
"KIP" "KIP_2015_-24" 2015-06-12 2015-05-24 "male_care"
"KIP" "KIP_2015_-25" 2015-06-12 2015-05-22 "male_care"
"WFP" "WFP_2015_-12" 2015-06-19 2015-06-01 "biparental_care"
"SP" "SP_2006_A_5" 2006-05-29 2006-05-29 "biparental_care"
"SP" "SP_2006_A_5" 2006-05-30 2006-05-29 "biparental_care"
"SP" "SP_2006_A_5" 2006-05-31 2006-05-29 "biparental_care"
"SP" "SP_2006_A_5" 2006-06-01 2006-05-29 "male_care"
"SP" "SP_2006_A_5" 2006-06-04 2006-05-29 "male_care"
"SP" "SP_2006_A_5" 2006-06-05 2006-05-29 "male_care"
"SP" "SP_2006_A_5" 2006-06-07 2006-05-29 "male_care"
"SP" "SP_2006_A_5" 2006-06-08 2006-05-29 "male_care"
"SP" "SP_2006_A_7" 2006-05-31 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-05-31 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-01 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-04 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-04 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-05 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-07 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-08 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-08 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-10 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-12 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-13 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-16 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-20 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-22 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-25 2006-05-31 "biparental_care"
"SP" "SP_2006_A_7" 2006-06-26 2006-05-31 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-06 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-07 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-08 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-08 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-10 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-11 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-12 2006-06-06 "biparental_care"
"SP" "SP_2006_A_101" 2006-06-15 2006-06-06 "male_care"
"SP" "SP_2006_A_103" 2006-06-05 2006-06-05 "biparental_care"
"SP" "SP_2006_A_103" 2006-06-06 2006-06-05 "biparental_care"
"SP" "SP_2006_A_103" 2006-06-07 2006-06-05 "biparental_care"
"SP" "SP_2006_A_103" 2006-06-08 2006-06-05 "biparental_care"
"SP" "SP_2006_A_103" 2006-06-19 2006-06-05 "male_care"
"SP" "SP_2006_A_104" 2006-06-14 2006-06-10 "male_care"
"SP" "SP_2006_A_104" 2006-06-16 2006-06-10 "male_care"
"SP" "SP_2006_A_104" 2006-06-18 2006-06-10 "male_care"
"SP" "SP_2006_A_104" 2006-06-20 2006-06-10 "male_care"
"SP" "SP_2006_A_104" 2006-06-22 2006-06-10 "male_care"
"SP" "SP_2006_A_104" 2006-06-26 2006-06-10 "male_care"
"SP" "SP_2006_B_2" 2006-05-29 2006-05-29 "biparental_care"
"SP" "SP_2006_B_2" 2006-06-01 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-03 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-08 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-10 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-13 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-15 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-16 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-17 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-18 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-19 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-22 2006-05-29 "male_care"
"SP" "SP_2006_B_2" 2006-06-27 2006-05-29 "male_care"
"SP" "SP_2006_B_4" 2006-06-02 2006-06-02 "biparental_care"
"SP" "SP_2006_B_4" 2006-06-03 2006-06-02 "biparental_care"
"SP" "SP_2006_B_4" 2006-06-06 2006-06-02 "biparental_care"
"SP" "SP_2006_B_4" 2006-06-08 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-09 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-11 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-11 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-12 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-14 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-16 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-18 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-20 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-21 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-22 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-24 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-25 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-06-27 2006-06-02 "male_care"
"SP" "SP_2006_B_4" 2006-07-07 2006-06-02 "male_care"
"SP" "SP_2006_B_5" 2006-06-05 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-05 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-07 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-10 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-13 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-16 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-20 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-21 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-24 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-26 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-28 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-06-29 2006-06-05 "biparental_care"
"SP" "SP_2006_B_5" 2006-07-01 2006-06-05 "biparental_care"
"SP" "SP_2006_B_6" 2006-06-05 2006-06-05 "biparental_care"
"SP" "SP_2006_B_6" 2006-06-07 2006-06-05 "biparental_care"
"SP" "SP_2006_B_6" 2006-06-08 2006-06-05 "biparental_care"
"SP" "SP_2006_B_6" 2006-06-10 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-11 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-11 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-13 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-15 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-16 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-18 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-21 2006-06-05 "male_care"
"SP" "SP_2006_B_6" 2006-06-21 2006-06-05 "male_care"
"SP" "SP_2006_B_8" 2006-06-11 2006-06-11 "biparental_care"
"SP" "SP_2006_B_8" 2006-06-13 2006-06-11 "biparental_care"
"SP" "SP_2006_B_207" 2006-06-19 2006-06-18 "biparental_care"
"SP" "SP_2006_B_207" 2006-06-19 2006-06-18 "biparental_care"
"SP" "SP_2006_B_207" 2006-07-02 2006-06-18 "biparental_care"
"SP" "SP_2006_B_208" 2006-06-07 2006-06-07 "biparental_care"
"SP" "SP_2006_B_208" 2006-06-11 2006-06-07 "male_care"
"SP" "SP_2006_B_208" 2006-06-24 2006-06-07 "male_care"
"SP" "SP_2006_B_208" 2006-06-26 2006-06-07 "male_care"
"SP" "SP_2006_B_208" 2006-06-28 2006-06-07 "male_care"
"SP" "SP_2006_B_208" 2006-07-04 2006-06-07 "male_care"
"SP" "SP_2006_B_208" 2006-07-06 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-07 2006-06-07 "biparental_care"
"SP" "SP_2006_B_209" 2006-06-08 2006-06-07 "biparental_care"
"SP" "SP_2006_B_209" 2006-06-10 2006-06-07 "biparental_care"
"SP" "SP_2006_B_209" 2006-06-20 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-22 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-23 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-24 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-25 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-27 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-29 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-06-29 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-07-01 2006-06-07 "male_care"
"SP" "SP_2006_B_209" 2006-07-05 2006-06-07 "male_care"
"SP" "SP_2006_C_5" 2006-06-07 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-08 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-10 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-11 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-13 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-16 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-18 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-20 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-22 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-24 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-26 2006-06-03 "male_care"
"SP" "SP_2006_C_5" 2006-06-28 2006-06-03 "male_care"
"SP" "SP_2006_C_7" 2006-06-05 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-08 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-11 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-13 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-16 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-18 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-20 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-21 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-24 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-26 2006-06-02 "male_care"
"SP" "SP_2006_C_7" 2006-06-28 2006-06-02 "male_care"
"SP" "SP_2006_C_8" 2006-06-08 2006-06-08 "biparental_care"
"SP" "SP_2006_C_8" 2006-06-09 2006-06-08 "male_care"
"SP" "SP_2006_C_8" 2006-06-10 2006-06-08 "male_care"
"SP" "SP_2006_C_8" 2006-06-12 2006-06-08 "male_care"
