"population" "date" "hatch_date" "care_system" "family_ID"
"WFP" "2014-04-19" "2014-04-10" "biparental_care" "family_2823"
"WFP" "2014-04-25" "2014-04-10" "biparental_care" "family_2823"
"WFP" "2014-04-08" "2014-04-08" "biparental_care" "family_2825"
"WFP" "2014-05-08" "2014-05-04" "biparental_care" "family_2826"
"KIP" "2014-05-21" "2014-05-19" "male_care" "family_213"
"KIP" "2014-05-21" "2014-04-30" "male_care" "family_214"
"KIP" "2014-05-28" "2014-04-30" "male_care" "family_214"
"WFP" "2014-05-28" "2014-05-04" "biparental_care" "family_2826"
"KIP" "2014-05-31" "2014-05-09" "male_care" "family_215"
"KIP" "2014-06-01" "2014-04-30" "male_care" "family_214"
"WFP" "2014-06-01" "2014-05-04" "biparental_care" "family_2826"
"WFP" "2014-05-10" "2014-04-08" "biparental_care" "family_2825"
"WFP" "2014-05-10" "2014-04-10" "biparental_care" "family_2823"
"WFP" "2014-05-10" "2014-04-10" "biparental_care" "family_2809"
"MP" "2014-05-10" "2014-04-12" "biparental_care" "family_2100"
"WFP" "2014-05-21" "2014-05-04" "biparental_care" "family_2826"
"MP" "2014-05-21" "2014-04-21" "biparental_care" "family_2097"
"MP" "2014-05-21" "2014-04-12" "biparental_care" "family_2100"
"KIP" "2014-03-29" "2014-03-21" "male_care" "family_191"
"KIP" "2014-04-08" "2014-03-21" "male_care" "family_191"
"KIP" "2014-04-04" "2014-03-13" "male_care" "family_183"
"KIP" "2014-05-02" "2014-04-05" "male_care" "family_266"
"KIP" "2014-05-02" "2014-04-05" "male_care" "family_264"
"KIP" "2014-05-02" "2014-04-08" "male_care" "family_223"
"KIP" "2014-04-03" "2014-03-07" "female_care" "family_217"
"KIP" "2014-04-04" "2014-03-21" "male_care" "family_191"
"KIP" "2014-04-04" "2014-03-07" "male_care" "family_218"
"KIP" "2014-04-05" "2014-03-24" "male_care" "family_219"
"KIP" "2014-04-12" "2014-04-05" "male_care" "family_264"
"KIP" "2014-04-12" "2014-03-21" "male_care" "family_191"
"KIP" "2014-04-12" "2014-03-07" "female_care" "family_217"
"KIP" "2014-04-12" "2014-03-08" "female_care" "family_222"
"KIP" "2014-04-12" "2014-04-05" "male_care" "family_266"
"KIP" "2014-04-12" "2014-03-21" "male_care" "family_191"
"KIP" "2014-04-14" "2014-03-07" "female_care" "family_217"
"KIP" "2014-04-14" "2014-03-07" "female_care" "family_217"
"KIP" "2014-04-27" "2014-04-05" "male_care" "family_264"
"KIP" "2014-04-29" "2014-04-05" "male_care" "family_264"
"KIP" "2014-04-23" "2014-04-20" "male_care" "family_203"
"KIP" "2014-04-14" "2014-04-08" "male_care" "family_223"
"KIP" "2014-04-27" "2014-04-08" "male_care" "family_223"
"KIP" "2014-04-16" "2014-04-16" "male_care" "family_224"
"KIP" "2014-04-27" "2014-04-22" "male_care" "family_202"
"KIP" "2014-04-28" "2014-04-22" "male_care" "family_202"
"KIP" "2014-04-08" "2014-03-22" "male_care" "family_221"
"KIP" "2014-04-17" "2014-03-22" "male_care" "family_221"
"KIP" "2014-04-30" "2014-04-18" "male_care" "family_201"
"KIP" "2014-04-30" "2014-03-31" "male_care" "family_200"
"KIP" "2014-04-28" "2014-04-14" "male_care" "family_199"
"KIP" "2014-04-18" "2014-04-14" "male_care" "family_197"
"KIP" "2014-04-16" "2014-04-16" "male_care" "family_196"
"KIP" "2014-04-16" "2014-04-15" "male_care" "family_195"
"KIP" "2014-04-09" "2014-04-05" "male_care" "family_194"
"MP" "2014-04-24" "2014-04-10" "biparental_care" "family_2105"
"MP" "2015-04-11" "2015-04-06" "biparental_care" "family_2122"
"MP" "2015-04-15" "2015-04-06" "biparental_care" "family_2122"
"MP" "2015-04-16" "2015-04-06" "biparental_care" "family_2122"
"MP" "2015-04-18" "2015-04-06" "biparental_care" "family_2122"
"MP" "2015-04-23" "2015-04-06" "female_care" "family_2122"
"MP" "2015-04-27" "2015-04-06" "biparental_care" "family_2122"
"MP" "2015-04-09" "2015-04-07" "biparental_care" "family_2118"
"MP" "2015-04-20" "2015-04-07" "biparental_care" "family_2118"
"MP" "2015-04-15" "2015-04-15" "biparental_care" "family_2108"
"MP" "2015-04-22" "2015-04-15" "biparental_care" "family_2108"
"MP" "2015-04-23" "2015-04-15" "biparental_care" "family_2108"
"MP" "2015-04-28" "2015-04-15" "biparental_care" "family_2108"
"MP" "2015-04-30" "2015-04-15" "biparental_care" "family_2108"
"KIP" "2015-04-22" "2015-04-07" "biparental_care" "family_311"
"KIP" "2015-04-22" "2015-04-07" "biparental_care" "family_311"
"KIP" "2015-04-21" "2015-04-04" "female_care" "family_321"
"KIP" "2015-04-23" "2015-04-04" "male_care" "family_321"
"MP" "2015-04-27" "2015-04-22" "biparental_care" "family_2109"
"MP" "2015-04-29" "2015-04-22" "biparental_care" "family_2109"
"MP" "2015-04-30" "2015-04-22" "biparental_care" "family_2109"
"KIP" "2015-04-23" "2015-04-20" "female_care" "family_324"
"KIP" "2015-04-29" "2015-04-20" "female_care" "family_324"
"MP" "2015-04-27" "2015-04-27" "biparental_care" "family_2107"
"WFP" "2015-04-30" "2015-04-28" "biparental_care" "family_2850"
"MP" "2015-04-30" "2015-04-30" "biparental_care" "family_2110"
"KIP" "2015-04-08" "2015-04-08" "male_care" "family_306"
"KIP" "2015-04-07" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-10" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-13" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-14" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-16" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-18" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-21" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-24" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-29" "2015-04-07" "female_care" "family_333"
"KIP" "2015-04-20" "2015-04-20" "male_care" "family_344"
"KIP" "2015-04-28" "2015-04-28" "male_care" "family_348"
"KIP" "2015-04-29" "2015-04-28" "male_care" "family_348"
"KIP" "2015-04-22" "2015-04-22" "male_care" "family_358"
"KIP" "2015-04-25" "2015-04-22" "male_care" "family_358"
"KIP" "2015-04-03" "2015-03-31" "male_care" "family_308"
"KIP" "2015-04-02" "2015-03-31" "male_care" "family_308"
"KIP" "2015-04-04" "2015-03-31" "male_care" "family_308"
"KIP" "2015-04-08" "2015-03-31" "male_care" "family_308"
"KIP" "2015-04-10" "2015-04-10" "female_care" "family_398"
"KIP" "2015-04-09" "2015-04-09" "male_care" "family_402"
"KIP" "2015-04-11" "2015-04-11" "male_care" "family_395"
"KIP" "2015-04-15" "2015-04-11" "male_care" "family_395"
"KIP" "2015-04-14" "2015-04-06" "male_care" "family_288"
"KIP" "2015-04-17" "2015-04-16" "male_care" "family_289"
"KIP" "2015-04-18" "2015-04-16" "male_care" "family_289"
"KIP" "2015-04-18" "2015-04-15" "male_care" "family_290"
"KIP" "2015-04-20" "2015-04-16" "male_care" "family_289"
"KIP" "2015-04-21" "2015-04-17" "male_care" "family_291"
"KIP" "2015-04-23" "2015-04-21" "male_care" "family_300"
"KIP" "2015-04-24" "2015-04-17" "male_care" "family_292"
"KIP" "2015-04-25" "2015-04-20" "male_care" "family_293"
"KIP" "2015-04-25" "2015-04-25" "male_care" "family_416"
"KIP" "2015-04-27" "2015-04-13" "male_care" "family_294"
"KIP" "2015-04-29" "2015-04-29" "male_care" "family_409"
"KIP" "2015-04-22" "2015-04-17" "male_care" "family_269"
"KIP" "2015-04-22" "2015-04-07" "biparental_care" "family_276"
"KIP" "2015-04-24" "2015-04-20" "male_care" "family_282"
"KIP" "2015-04-30" "2015-04-20" "male_care" "family_282"
"KIP" "2015-05-06" "2015-04-24" "female_care" "family_287"
"KIP" "2015-05-06" "2015-04-13" "male_care" "family_299"
"KIP" "2015-05-07" "2015-04-24" "female_care" "family_287"
"KIP" "2015-05-07" "2015-04-12" "male_care" "family_301"
"MP" "2015-05-07" "2015-04-21" "biparental_care" "family_2106"
"KIP" "2015-05-07" "2015-04-21" "male_care" "family_302"
"KIP" "2015-05-08" "2015-04-21" "male_care" "family_302"
"KIP" "2015-05-08" "2015-04-11" "male_care" "family_395"
"WFP" "2015-05-08" "2015-05-04" "biparental_care" "family_2868"
"KIP" "2015-05-09" "2015-04-29" "male_care" "family_303"
"KIP" "2015-05-11" "2015-05-09" "male_care" "family_304"
"KIP" "2015-05-12" "2015-05-12" "male_care" "family_427"
"KIP" "2015-05-12" "2015-05-02" "male_care" "family_359"
"KIP" "2015-05-13" "2015-05-11" "male_care" "family_421"
"WFP" "2015-05-13" "2015-05-09" "biparental_care" "family_2871"
"KIP" "2015-05-14" "2015-05-14" "male_care" "family_445"
"KIP" "2015-05-15" "2015-04-29" "male_care" "family_303"
"KIP" "2015-05-15" "2015-05-15" "male_care" "family_441"
"KIP" "2015-05-15" "2015-05-11" "male_care" "family_270"
"KIP" "2015-05-15" "2015-04-17" "male_care" "family_271"
"KIP" "2015-05-15" "2015-05-13" "male_care" "family_272"
"KIP" "2015-05-15" "2015-05-12" "male_care" "family_273"
"KIP" "2015-05-16" "2015-05-14" "male_care" "family_445"
"KIP" "2015-05-16" "2015-05-13" "male_care" "family_274"
"KIP" "2015-05-16" "2015-05-16" "male_care" "family_429"
"KIP" "2015-05-17" "2015-05-17" "male_care" "family_446"
"KIP" "2015-05-18" "2015-05-17" "male_care" "family_438"
"KIP" "2015-05-18" "2015-04-21" "male_care" "family_419"
"KIP" "2015-05-19" "2015-05-19" "male_care" "family_425"
"KIP" "2015-05-19" "2015-05-19" "male_care" "family_431"
"KIP" "2015-05-19" "2015-05-19" "female_care" "family_432"
"KIP" "2015-05-19" "2015-05-17" "male_care" "family_275"
"KIP" "2015-05-19" "2015-05-18" "male_care" "family_443"
"KIP" "2015-05-19" "2015-05-19" "male_care" "family_435"
"KIP" "2015-05-20" "2015-05-19" "male_care" "family_435"
"KIP" "2015-05-20" "2015-05-18" "male_care" "family_443"
"KIP" "2015-05-20" "2015-05-19" "male_care" "family_431"
"KIP" "2015-05-20" "2015-05-20" "female_care" "family_433"
"WFP" "2015-05-21" "2015-05-21" "biparental_care" "family_2872"
"KIP" "2015-05-27" "2015-05-19" "male_care" "family_431"
"KIP" "2015-05-27" "2015-05-14" "male_care" "family_445"
"KIP" "2015-05-27" "2015-05-25" "male_care" "family_277"
"KIP" "2015-05-27" "2015-05-27" "female_care" "family_448"
"KIP" "2015-05-27" "2015-05-27" "female_care" "family_437"
"KIP" "2015-05-28" "2015-05-26" "male_care" "family_278"
"KIP" "2015-05-28" "2015-05-24" "male_care" "family_279"
"KIP" "2015-05-28" "2015-05-22" "male_care" "family_280"
"KIP" "2015-05-28" "2015-05-14" "male_care" "family_281"
"KIP" "2015-05-29" "2015-05-28" "male_care" "family_283"
"KIP" "2015-05-29" "2015-05-28" "male_care" "family_284"
"KIP" "2015-05-29" "2015-05-21" "male_care" "family_285"
"KIP" "2015-05-29" "2015-05-28" "male_care" "family_286"
"KIP" "2015-06-01" "2015-05-15" "male_care" "family_295"
"KIP" "2015-06-01" "2015-05-26" "male_care" "family_298"
"KIP" "2015-06-01" "2015-05-27" "male_care" "family_297"
"KIP" "2015-06-01" "2015-05-04" "male_care" "family_296"
"KIP" "2015-06-07" "2015-05-14" "male_care" "family_445"
"KIP" "2015-06-07" "2015-05-27" "male_care" "family_448"
"WFP" "2015-06-07" "2015-05-21" "biparental_care" "family_2872"
"KIP" "2015-06-09" "2015-05-14" "male_care" "family_445"
"WFP" "2015-06-09" "2015-05-09" "biparental_care" "family_2871"
"KIP" "2015-06-12" "2015-05-24" "male_care" "family_279"
"KIP" "2015-06-12" "2015-05-22" "male_care" "family_280"
"WFP" "2015-06-19" "2015-06-01" "biparental_care" "family_2843"
"SP" "2006-05-29" "2006-05-29" "biparental_care" "family_2138"
"SP" "2006-05-30" "2006-05-29" "biparental_care" "family_2138"
"SP" "2006-05-31" "2006-05-29" "biparental_care" "family_2138"
"SP" "2006-06-01" "2006-05-29" "male_care" "family_2138"
"SP" "2006-06-04" "2006-05-29" "male_care" "family_2138"
"SP" "2006-06-05" "2006-05-29" "male_care" "family_2138"
"SP" "2006-06-07" "2006-05-29" "male_care" "family_2138"
"SP" "2006-06-08" "2006-05-29" "male_care" "family_2138"
"SP" "2006-05-31" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-05-31" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-01" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-04" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-04" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-05" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-07" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-08" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-08" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-10" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-12" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-13" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-16" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-20" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-22" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-25" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-26" "2006-05-31" "biparental_care" "family_2139"
"SP" "2006-06-06" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-07" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-08" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-08" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-10" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-11" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-12" "2006-06-06" "biparental_care" "family_2130"
"SP" "2006-06-15" "2006-06-06" "male_care" "family_2130"
"SP" "2006-06-05" "2006-06-05" "biparental_care" "family_2132"
"SP" "2006-06-06" "2006-06-05" "biparental_care" "family_2132"
"SP" "2006-06-07" "2006-06-05" "biparental_care" "family_2132"
"SP" "2006-06-08" "2006-06-05" "biparental_care" "family_2132"
"SP" "2006-06-19" "2006-06-05" "male_care" "family_2132"
"SP" "2006-06-14" "2006-06-10" "male_care" "family_2133"
"SP" "2006-06-16" "2006-06-10" "male_care" "family_2133"
"SP" "2006-06-18" "2006-06-10" "male_care" "family_2133"
"SP" "2006-06-20" "2006-06-10" "male_care" "family_2133"
"SP" "2006-06-22" "2006-06-10" "male_care" "family_2133"
"SP" "2006-06-26" "2006-06-10" "male_care" "family_2133"
"SP" "2006-05-29" "2006-05-29" "biparental_care" "family_2142"
"SP" "2006-06-01" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-03" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-08" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-10" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-13" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-15" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-16" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-17" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-18" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-19" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-22" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-27" "2006-05-29" "male_care" "family_2142"
"SP" "2006-06-02" "2006-06-02" "biparental_care" "family_2147"
"SP" "2006-06-03" "2006-06-02" "biparental_care" "family_2147"
"SP" "2006-06-06" "2006-06-02" "biparental_care" "family_2147"
"SP" "2006-06-08" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-09" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-11" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-11" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-12" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-14" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-16" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-18" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-20" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-21" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-22" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-24" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-25" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-27" "2006-06-02" "male_care" "family_2147"
"SP" "2006-07-07" "2006-06-02" "male_care" "family_2147"
"SP" "2006-06-05" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-05" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-07" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-10" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-13" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-16" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-20" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-21" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-24" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-26" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-28" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-29" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-07-01" "2006-06-05" "biparental_care" "family_2148"
"SP" "2006-06-05" "2006-06-05" "biparental_care" "family_2149"
"SP" "2006-06-07" "2006-06-05" "biparental_care" "family_2149"
"SP" "2006-06-08" "2006-06-05" "biparental_care" "family_2149"
"SP" "2006-06-10" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-11" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-11" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-13" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-15" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-16" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-18" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-21" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-21" "2006-06-05" "male_care" "family_2149"
"SP" "2006-06-11" "2006-06-11" "biparental_care" "family_2151"
"SP" "2006-06-13" "2006-06-11" "biparental_care" "family_2151"
"SP" "2006-06-19" "2006-06-18" "biparental_care" "family_2143"
"SP" "2006-06-19" "2006-06-18" "biparental_care" "family_2143"
"SP" "2006-07-02" "2006-06-18" "biparental_care" "family_2143"
"SP" "2006-06-07" "2006-06-07" "biparental_care" "family_2144"
"SP" "2006-06-11" "2006-06-07" "male_care" "family_2144"
"SP" "2006-06-24" "2006-06-07" "male_care" "family_2144"
"SP" "2006-06-26" "2006-06-07" "male_care" "family_2144"
"SP" "2006-06-28" "2006-06-07" "male_care" "family_2144"
"SP" "2006-07-04" "2006-06-07" "male_care" "family_2144"
"SP" "2006-07-06" "2006-06-07" "male_care" "family_2144"
"SP" "2006-06-07" "2006-06-07" "biparental_care" "family_2145"
"SP" "2006-06-08" "2006-06-07" "biparental_care" "family_2145"
"SP" "2006-06-10" "2006-06-07" "biparental_care" "family_2145"
"SP" "2006-06-20" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-22" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-23" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-24" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-25" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-27" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-29" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-29" "2006-06-07" "male_care" "family_2145"
"SP" "2006-07-01" "2006-06-07" "male_care" "family_2145"
"SP" "2006-07-05" "2006-06-07" "male_care" "family_2145"
"SP" "2006-06-07" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-08" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-10" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-11" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-13" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-16" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-18" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-20" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-22" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-24" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-26" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-28" "2006-06-03" "male_care" "family_2197"
"SP" "2006-06-05" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-08" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-11" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-13" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-16" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-18" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-20" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-21" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-24" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-26" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-28" "2006-06-02" "male_care" "family_2199"
"SP" "2006-06-08" "2006-06-08" "biparental_care" "family_2200"
"SP" "2006-06-09" "2006-06-08" "male_care" "family_2200"
"SP" "2006-06-10" "2006-06-08" "male_care" "family_2200"
"SP" "2006-06-12" "2006-06-08" "male_care" "family_2200"
"SP" "2006-06-12" "2006-06-08" "male_care" "family_2200"
"SP" "2006-06-14" "2006-06-12" "male_care" "family_2154"
